"abase","/əˈbeɪs/","v.","to lower the quality or esteem of something"
"demure","/dɪˈmjʊr/","adj.","modest or reserved"
"denigrate","/ˈdenɪɡreɪt/","v.","to belittle or degrade"
"denounce","/dɪˈnaʊns/","v.","to condemn or criticize publicly"
"deplore","/dɪˈplɔːr/","v.","to regret or condemn"
"depravity","/dɪˈprævəti/","n.","moral corruption"
"deprecate","/ˈdeprəkeɪt/","v.","to belittle or disapprove"
"derelict","/ˈderəlɪkt/","adj.","abandoned or neglected"
"deride","/dɪˈraɪd/","v.","to mock or ridicule"
"derivative","/dɪˈrɪvətɪv/","adj.","unoriginal or copied"
"desecrate","/ˈdesɪkreɪt/","v.","to violate or profane"
"desiccated","/ˈdesɪkeɪtɪd/","adj.","dried out"
"desolate","/ˈdesələt/","adj.","barren or lonely"
"despondent","/dɪˈspɑːndənt/","adj.","depressed or hopeless"
"despot","/ˈdespɑːt/","n.","a tyrant or dictator"
"destitute","/ˈdestɪtjuːt/","adj.","poverty-stricken"
"deter","/dɪˈtɜːr/","v.","to discourage or prevent"
"devious","/ˈdiːviəs/","adj.","dishonest or tricky"
"dialect","/ˈdaɪəlekt/","n.","a regional variety of a language"
"diaphanous","/daɪˈæfənəs/","adj.","light or transparent"
"didactic","/daɪˈdæktɪk/","adj.","instructive or moralizing"
"diffident","/ˈdɪfɪdənt/","adj.","shy or modest"
"diffuse","/dɪˈfjuːz/","v. / adj.","1. to spread or scatter; 2. wordy or scattered"
"dilatory","/ˈdɪlətɔːri/","adj.","delaying or slow"
"diligent","/ˈdɪlɪdʒənt/","adj.","hardworking or careful"
"diminutive","/dɪˈmɪnjətɪv/","adj.","small or tiny"
"dirge","/dɜːrdʒ/","n.","a mournful song"
"disaffected","/ˌdɪsəˈfektɪd/","adj.","discontented or rebellious"
"disavow","/ˌdɪsəˈvaʊ/","v.","to deny or repudiate"
"discern","/dɪˈsɜːrn/","v.","to perceive or recognize"
"disclose","/dɪsˈkloʊz/","v.","to reveal or make known"
"discomfit","/dɪsˈkʌmfɪt/","v.","to embarrass or confuse"
"discordant","/dɪsˈkɔːrdənt/","adj.","disharmonious or conflicting"
"discrepancy","/dɪˈskrepənsi/","n.","a difference or inconsistency"
"discretion","/dɪˈskreʃn/","n.","carefulness or judgment"
"discursive","/dɪsˈkɜːrsɪv/","adj.","rambling or digressive"
"disdain","/dɪsˈdeɪn/","v. / n.","1. to scorn or despise; 2. contempt"
"disgruntled","/dɪsˈɡrʌntld/","adj.","dissatisfied or angry"
"disheartened","/dɪsˈhɑːrtnd/","adj.","discouraged or dejected"
"disparage","/dɪˈspærɪdʒ/","v.","to belittle or criticize"
"disparate","/ˈdɪspərət/","adj.","different or unrelated"
"dispatch","/dɪˈspætʃ/","v.","to send off or deal with quickly"
"dispel","/dɪˈspel/","v.","to drive away or disperse"
"disperse","/dɪˈspɜːrs/","v.","to scatter or spread out"
"disrepute","/ˌdɪsrɪˈpjuːt/","n.","disgrace or dishonor"
"dissemble","/dɪˈsembl/","v.","to pretend or disguise"
"disseminate","/dɪˈsemɪneɪt/","v.","to spread or distribute"
"dissent","/dɪˈsent/","v. / n.","1. to disagree; 2. disagreement"
"dissipate","/ˈdɪsɪpeɪt/","v.","1. to scatter or vanish; 2. to waste"
"dissonance","/ˈdɪsənəns/","n.","discord or inconsistency"
"dissuade","/dɪˈsweɪd/","v.","to persuade not to do something"
"distend","/dɪˈstend/","v.","to swell or expand"
"dither","/ˈdɪðər/","v.","to hesitate or be indecisive"
"divine","/dɪˈvaɪn/","adj.","godlike or wonderful"
"divisive","/dɪˈvaɪsɪv/","adj.","causing disagreement"
"divulge","/daɪˈvʌldʒ/","v.","to reveal or disclose"
"docile","/ˈdoʊsaɪl/","adj.","easily trained or controlled"
"dogmatic","/dɒɡˈmætɪk/","adj.","opinionated or rigid"
"dormant","/ˈdɔːrmənt/","adj.","inactive or sleeping"
"dour","/dʊr/","adj.","gloomy or stern"
"dubious","/ˈduːbiəs/","adj.","doubtful or uncertain"
"duplicity","/duːˈplɪsəti/","n.","deceit or dishonesty"
"duress","/duːˈres/","n.","force or coercion"
"dynamic","/daɪˈnæmɪk/","adj.","energetic or changing"
"ebullient","/ɪˈbʌliənt/","adj.","lively or enthusiastic"
"eclectic","/ɪˈklektɪk/","adj.","diverse or varied"
"ecstatic","/ɪkˈstætɪk/","adj.","overjoyed or thrilled"
"edict","/ˈiːdɪkt/","n.","an order or decree"
"efface","/ɪˈfeɪs/","v.","to erase or obliterate"
"effervescent","/ˌefərˈvesnt/","adj.","bubbly or lively"
"efficacious","/ˌefɪˈkeɪʃəs/","adj.","effective or successful"
"effrontery","/ɪˈfrʌntəri/","n.","boldness or impudence"
"effulgent","/ɪˈfʌldʒənt/","adj.","radiant or shining"
"egregious","/ɪˈɡriːdʒiəs/","adj.","extremely bad or shocking"
"elaborate","/ɪˈlæbərət/","adj.","detailed or complex"
"elated","/ɪˈleɪtɪd/","adj.","overjoyed or happy"
"elegy","/ˈelədʒi/","n.","a poem or song of mourning"
"elicit","/ɪˈlɪsɪt/","v.","to draw out or evoke"
"eloquent","/ˈeləkwənt/","adj.","expressive or persuasive"
"elucidate","/ɪˈluːsɪdeɪt/","v.","to explain or clarify"
"elude","/ɪˈluːd/","v.","to evade or escape"
"emaciated","/ɪˈmeɪsieɪtɪd/","adj.","extremely thin"
"embellish","/ɪmˈbelɪʃ/","v.","1. to decorate; 2. to exaggerate"
"embezzle","/ɪmˈbezl/","v.","to steal money entrusted to one"
"emend","/iˈmend/","v.","to correct or revise"
"eminent","/ˈemɪnənt/","adj.","famous or distinguished"
"emollient","/ɪˈmɑːliənt/","adj.","soothing or softening"
"emote","/ɪˈmoʊt/","v.","to express emotion"
"empathy","/ˈempəθi/","n.","the ability to understand others' feelings"
"empirical","/ɪmˈpɪrɪkl/","adj.","based on observation or experience"
"emulate","/ˈemjuleɪt/","v.","to imitate or copy"
"enamor","/ɪˈnæmər/","v.","to charm or captivate"
"encore","/ˈɒŋkɔːr/","n.","a repeated performance"
"encumber","/ɪnˈkʌmbər/","v.","to burden or hinder"
"enervate","/ˈenərveɪt/","v.","to weaken or exhaust"
"enfranchise","/ɪnˈfræntʃaɪz/","v.","to grant the right to vote"
"engender","/ɪnˈdʒendər/","v.","to cause or produce"
"enigmatic","/ˌenɪɡˈmætɪk/","adj.","mysterious or puzzling"
"enmity","/ˈenməti/","n.","hostility or hatred"
"ennui","/ɒnˈwiː/","n.","boredom or weariness"
"entail","/ɪnˈteɪl/","v.","to involve or require"
"enthrall","/ɪnˈθrɔːl/","v.","to captivate or charm"
"ephemeral","/ɪˈfemərəl/","adj.","short-lived or temporary"
"epistolary","/ɪˈpɪstələri/","adj.","relating to letters"
"epitome","/ɪˈpɪtəmi/","n.","a perfect example"
"equanimity","/ˌekwəˈnɪməti/","n.","calmness or composure"
"equivocal","/ɪˈkwɪvəkl/","adj.","ambiguous or uncertain"
"erudite","/ˈerudaɪt/","adj.","learned or scholarly"
"eschew","/ɪsˈtʃuː/","v.","to avoid or shun"
"esoteric","/ˌesəˈterɪk/","adj.","obscure or specialized"
"espouse","/ɪˈspaʊz/","v.","to support or advocate"
"ethereal","/iˈθɪriəl/","adj.","heavenly or delicate"
"etymology","/ˌetɪˈmɑːlədʒi/","n.","the origin of words"
"euphoric","/juːˈfɔːrɪk/","adj.","extremely happy"
"evanescent","/ˌevəˈnesnt/","adj.","fleeting or transient"
"evince","/ɪˈvɪns/","v.","to show or reveal"
"exacerbate","/ɪɡˈzæsərbeɪt/","v.","to make worse"
"exalt","/ɪɡˈzɔːlt/","v.","to praise or glorify"
"exasperate","/ɪɡˈzæspəreɪt/","v.","to irritate or annoy"
"excavate","/ˈekskəveɪt/","v.","to dig up or uncover"
"exculpate","/ˈekskʌlpeɪt/","v.","to clear of guilt"
"excursion","/ɪkˈskɜːrʒn/","n.","a trip or outing"
"execrable","/ˈeksɪkrəbl/","adj.","detestable or terrible"
"exhort","/ɪɡˈzɔːrt/","v.","to urge or encourage"
"exigent","/ˈeksɪdʒənt/","adj.","urgent or pressing"
"exonerate","/ɪɡˈzɑːnəreɪt/","v.","to clear of blame"
"exorbitant","/ɪɡˈzɔːrbɪtənt/","adj.","excessive or unreasonable"
"expedient","/ɪkˈspiːdiənt/","adj.","practical or advantageous"
"expiate","/ˈekspieɪt/","v.","to make amends"
"expunge","/ɪkˈspʌndʒ/","v.","to erase or remove"
"expurgate","/ˈekspərɡeɪt/","v.","to censor or remove offensive parts"
"extant","/ekˈstənt/","adj.","still in existence"
"extol","/ɪkˈstoʊl/","v.","to praise highly"
"extraneous","/ɪkˈstreɪniəs/","adj.","irrelevant or unnecessary"
"extricate","/ˈekstrɪkeɪt/","v.","to free or release"
"exult","/ɪɡˈzʌlt/","v.","to rejoice or celebrate"
"fabricate","/ˈfæbrɪkeɪt/","v.","to invent or make up"
"façade","/fəˈsɑːd/","n.","1. the front of a building; 2. a false appearance"
"facile","/ˈfæsl/","adj.","1. easy; 2. superficial"
"fallacious","/fəˈleɪʃəs/","adj.","false or misleading"
"fastidious","/fæˈstɪdiəs/","adj.","meticulous or fussy"
"fathom","/ˈfæðəm/","v.","to understand or comprehend"
"fatuous","/ˈfætʃuəs/","adj.","foolish or silly"
"fecund","/ˈfiːkənd/","adj.","fertile or productive"
"felicitous","/fəˈlɪsɪtəs/","adj.","appropriate or happy"
"feral","/ˈferəl/","adj.","wild or untamed"
"fervent","/ˈfɜːrvənt/","adj.","passionate or intense"
"fetid","/ˈfetɪd/","adj.","foul-smelling"
"fetter","/ˈfetər/","v.","to chain or restrict"
"fickle","/ˈfɪkl/","adj.","changeable or inconsistent"
"fidelity","/fɪˈdeləti/","n.","loyalty or faithfulness"
"figurative","/ˈfɪɡjərətɪv/","adj.","symbolic or metaphorical"
"flabbergasted","/ˈflæbərɡæstɪd/","adj.","astonished or shocked"
"flaccid","/ˈflæsɪd/","adj.","limp or soft"
"flagrant","/ˈfleɪɡrənt/","adj.","obvious or outrageous"
"florid","/ˈflɔːrɪd/","adj.","flowery or ornate"
"flout","/flaʊt/","v.","to disregard or mock"
"foil","/fɔɪl/","v.","to thwart or prevent"
"forage","/ˈfɔːrɪdʒ/","v.","to search for food"
"forbearance","/fɔːrˈberəns/","n.","patience or tolerance"
"forestall","/fɔːrˈstɔːl/","v.","to prevent or delay"
"forlorn","/fəˈlɔːrn/","adj.","lonely or hopeless"
"forsake","/fərˈseɪk/","v.","to abandon or desert"
"fortitude","/ˈfɔːrtɪtuːd/","n.","courage or strength"
"fortuitous","/fɔːrˈtuːɪtəs/","adj.","lucky or accidental"
"forum","/ˈfɔːrəm/","n.","a place for discussion"
"foster","/ˈfɑːstər/","v.","to encourage or promote"
"fractious","/ˈfrækʃəs/","adj.","irritable or difficult"
"fraught","/frɔːt/","adj.","filled with or accompanied by"
"frenetic","/frəˈnetɪk/","adj.","frenzied or chaotic"
"frivolous","/ˈfrɪvələs/","adj.","silly or unimportant"
"frugal","/ˈfruːɡl/","adj.","thrifty or economical"
"furtive","/ˈfɜːrtɪv/","adj.","secretive or sly"
"garish","/ˈɡerɪʃ/","adj.","gaudy or bright"
"garrulous","/ˈɡærəjələs/","adj.","talkative or wordy"
"genial","/ˈdʒiːniəl/","adj.","friendly or pleasant"
"gluttony","/ˈɡlʌtəni/","n.","overindulgence in food"
"goad","/ɡoʊd/","v.","to urge or provoke"
"gourmand","/ˈɡʊrmænd/","n.","a lover of food"
"grandiloquence","/ɡrænˈdɪləkwəns/","n.","pompous speech"
"grandiose","/ˈɡrændioʊs/","adj.","impressive or exaggerated"
"gratuitous","/ɡrəˈtuːɪtəs/","adj.","unnecessary or unwarranted"
"gregarious","/ɡrɪˈɡeriəs/","adj.","sociable or outgoing"
"grievous","/ˈɡriːvəs/","adj.","serious or harmful"
"guile","/ɡaɪl/","n.","deceit or cunning"
"hackneyed","/ˈhæknid/","adj.","overused or trite"
"hallowed","/ˈhæloʊd/","adj.","sacred or revered"
"hapless","/ˈhæpləs/","adj.","unlucky"
"harangue","/həˈræŋ/","n. / v.","1. a long, angry speech; 2. to deliver such a speech"
"hardy","/ˈhɑːrdi/","adj.","strong or resilient"
"harrowing","/ˈhæroʊɪŋ/","adj.","distressing or terrifying"
"haughty","/ˈhɔːti/","adj.","arrogant or proud"
"hedonist","/ˈhiːdənɪst/","n.","someone who seeks pleasure"
"hegemony","/hɪˈdʒeməni/","n.","dominance or leadership"
"heinous","/ˈheɪnəs/","adj.","shockingly evil"
"heterogeneous","/ˌhetərəˈdʒiːniəs/","adj.","diverse or varied"
"hiatus","/haɪˈeɪtəs/","n.","a break or gap"
"hierarchy","/ˈhaɪərɑːrki/","n.","a system of ranking"
"hypocrisy","/hɪˈpɒkrəsi/","n.","pretending to be virtuous"
"hypothetical","/ˌhaɪpəˈθetɪkl/","adj.","based on assumption"
"iconoclast","/aɪˈkɒnəklæst/","n.","someone who challenges traditions"
"idiosyncratic","/ˌɪdiəsɪŋˈkrætɪk/","adj.","peculiar or unique"
"idolatrous","/aɪˈdɒlətrəs/","adj.","excessively worshipping"
"ignominious","/ˌɪɡnəˈmɪniəs/","adj.","humiliating or disgraceful"
"illicit","/ɪˈlɪsɪt/","adj.","forbidden or illegal"
"immerse","/ɪˈmɜːrs/","v.","to submerge or involve deeply"
"immutable","/ɪˈmjuːtəbl/","adj.","unchangeable"
"impassive","/ɪmˈpæsɪv/","adj.","unemotional or stoic"
"impeccable","/ɪmˈpekəbl/","adj.","flawless or perfect"
"impecunious","/ˌɪmpɪˈkjuːniəs/","adj.","poor or penniless"
"imperative","/ɪmˈperətɪv/","adj. / n.","1. necessary or urgent; 2. a command"
"imperious","/ɪmˈpɪriəs/","adj.","domineering or arrogant"
"impertinent","/ɪmˈpɜːrtɪnənt/","adj.","rude or insolent"
"impervious","/ɪmˈpɜːrviəs/","adj.","impenetrable or resistant"
"impetuous","/ɪmˈpetʃuəs/","adj.","rash or hasty"
"impinge","/ɪmˈpɪndʒ/","v.","to affect or encroach"
"implacable","/ɪmˈplækəbl/","adj.","unforgiving or relentless"
"implement","/ˈɪmplɪment/","n. / v.","1. a tool or instrument; 2. to carry out"
"implicate","/ˈɪmplɪkeɪt/","v.","to involve in a crime"
"implicit","/ɪmˈplɪsɪt/","adj.","implied or understood"
"impregnable","/ɪmˈpreɡnəbl/","adj.","unconquerable or secure"
"impudent","/ˈɪmpjədənt/","adj.","bold or disrespectful"
"impute","/ɪmˈpjuːt/","v.","to attribute or assign"
"inane","/ɪˈneɪn/","adj.","silly or meaningless"
"inarticulate","/ˌɪnɑːrˈtɪkjuleɪt/","adj.","unable to express clearly"
"incarnate","/ɪnˈkɑːrnət/","adj. / v.","1. embodied in flesh; 2. to give form to"
"incendiary","/ɪnˈsendieri/","n. / adj.","1. someone who stirs up trouble; 2. inflammatory"
"incessant","/ɪnˈsesnt/","adj.","uninterrupted or constant"
"inchoate","/ɪnˈkoʊət/","adj.","undeveloped or beginning"
"incisive","/ɪnˈsaɪsɪv/","adj.","sharp or clear"
"inclination","/ˌɪnklɪˈneɪʃn/","n.","a tendency or preference"
"incontrovertible","/ˌɪnkɒntrəˈvɜːrtəbl/","adj.","undeniable or certain"
"incorrigible","/ɪnˈkɒrɪdʒəbl/","adj.","unreformable or hopeless"
"increment","/ˈɪnkrəmənt/","n.","an increase or addition"
"incumbent","/ɪnˈkʌmbənt/","n. / adj.","1. someone in office; 2. obligatory"
"indefatigable","/ˌɪndɪˈfætɪɡəbl/","adj.","tireless or persistent"
"indigenous","/ɪnˈdɪdʒənəs/","adj.","native or original"
"indigent","/ˈɪndɪdʒənt/","adj.","poor or needy"
"indignation","/ˌɪndɪɡˈneɪʃn/","n.","anger at injustice"
"indolent","/ˈɪndələnt/","adj.","lazy or sluggish"
"indomitable","/ɪnˈdɑːmɪtəbl/","adj.","unconquerable or persistent"
"induce","/ɪnˈduːs/","v.","to cause or bring about"
"ineffable","/ɪnˈefəbl/","adj.","inexpressible or unspeakable"
"inept","/ɪˈnept/","adj.","incompetent or clumsy"
"inexorable","/ɪnˈeksərəbl/","adj.","relentless or unavoidable"
"inextricable","/ˌɪnɪkˈstrɪkəbl/","adj.","entangled or unavoidable"
"infamy","/ˈɪnfəmi/","n.","notoriety or disgrace"
"infusion","/ɪnˈfjuːʒn/","n.","the act of pouring in"
"ingenious","/ɪnˈdʒiːniəs/","adj.","clever or inventive"
"ingenuous","/ɪnˈdʒenjuəs/","adj.","naive or sincere"
"inhibit","/ɪnˈhɪbɪt/","v.","to restrain or hinder"
"inimical","/ɪˈnɪmɪkl/","adj.","hostile or harmful"
"iniquity","/ɪˈnɪkwəti/","n.","wickedness or sin"
"injunction","/ɪnˈdʒʌŋkʃn/","n.","a court order"
"innate","/ɪˈneɪt/","adj.","inborn or natural"
"innocuous","/ɪˈnɑːkjuəs/","adj.","harmless or inoffensive"
"innovate","/ˈɪnəveɪt/","v.","to introduce new ideas"
"innuendo","/ˌɪnjuˈendoʊ/","n.","a hint or insinuation"
"inoculate","/ɪˈnɑːkjuleɪt/","v.","to vaccinate or protect"
"inquisitor","/ɪnˈkwɪzɪtər/","n.","someone who questions harshly"
"insatiable","/ɪnˈseɪʃəbl/","adj.","unable to be satisfied"
"insidious","/ɪnˈsɪdiəs/","adj.","sneaky or harmful"
"insinuate","/ɪnˈsɪnjueɪt/","v.","to suggest indirectly"
"insipid","/ɪnˈsɪpɪd/","adj.","dull or tasteless"
"insolent","/ˈɪnsələnt/","adj.","rude or arrogant"
"instigate","/ˈɪnstɪɡeɪt/","v.","to incite or provoke"
"insular","/ˈɪnsələr/","adj.","narrow-minded or isolated"
"insurgent","/ɪnˈsɜːrdʒənt/","n.","a rebel or revolutionary"
"integral","/ˈɪntɪɡrəl/","adj.","essential or necessary"
"interject","/ˌɪntərˈdʒekt/","v.","to insert or interrupt"
"interlocutor","/ˌɪntərˈlɒkjətər/","n.","a participant in a conversation"
"interminable","/ɪnˈtɜːrmɪnəbl/","adj.","endless or tedious"
"intimation","/ˌɪntɪˈmeɪʃn/","n.","a hint or suggestion"
"intractable","/ɪnˈtræktəbl/","adj.","difficult to manage"
"intransigent","/ɪnˈtrænzɪdʒənt/","adj.","uncompromising or stubborn"
"intrepid","/ɪnˈtrepɪd/","adj.","brave or fearless"
"inundate","/ˈɪnʌndeɪt/","v.","to flood or overwhelm"
"inure","/ɪˈnjʊr/","v.","to become accustomed to"
"invective","/ɪnˈvektɪv/","n.","abusive language"
"inveterate","/ɪnˈvetərət/","adj.","long-established or habitual"
"inviolable","/ɪnˈvaɪələbl/","adj.","sacred or untouchable"
"irascible","/ɪˈræsəbl/","adj.","easily angered"
"iridescent","/ˌɪrɪˈdesnt/","adj.","shimmering or rainbow-colored"
"irreverence","/ɪˈrevərəns/","n.","disrespect or irreverence"
"irrevocable","/ɪˈrevəkəbl/","adj.","unable to be reversed"
"jubilant","/ˈdʒuːbɪlənt/","adj.","joyful or triumphant"
"judicious","/dʒuˈdɪʃəs/","adj.","wise or sensible"
"juxtaposition","/ˌdʒʌkstəpəˈzɪʃn/","n.","the act of placing side by side"
"knell","/nel/","n.","the sound of a bell, especially at a funeral"
"kudos","/ˈkjuːdoʊs/","n.","praise or recognition"
"laceration","/ˌlæsəˈreɪʃn/","n.","a cut or tear"
"laconic","/ləˈkɒnɪk/","adj.","brief or terse"
"languid","/ˈlæŋɡwɪd/","adj.","sluggish or lazy"
"larceny","/ˈlɑːrsəni/","n.","theft or stealing"
"largess","/lɑːrˈdʒes/","n.","generosity or gifts"
"latent","/ˈleɪtnt/","adj.","hidden or potential"
"laudatory","/ˈlɔːdətɔːri/","adj.","praising or complimentary"
"lavish","/ˈlævɪʃ/","adj. / v.","1. generous or extravagant; 2. to give generously"
"legerdemain","/ˌledʒərdəˈmeɪn/","n.","magic or trickery"
"lenient","/ˈliːniənt/","adj.","merciful or tolerant"
"lethargic","/ləˈθɑːrdʒɪk/","adj.","sluggish or apathetic"
"liability","/ˌlaɪəˈbɪləti/","n.","1. a legal responsibility; 2. a disadvantage"
"libertarian","/ˌlɪbərˈteriən/","adj.","advocating individual freedom"
"licentious","/laɪˈsenʃəs/","adj.","immoral or promiscuous"
"limpid","/ˈlɪmpɪd/","adj.","clear or transparent"
"linchpin","/ˈlɪntʃpɪn/","n.","a key element or part"
"lithe","/laɪð/","adj.","graceful or flexible"
"litigant","/ˈlɪtɪɡənt/","n.","someone involved in a lawsuit"
"lucid","/ˈluːsɪd/","adj.","clear or understandable"
"luminous","/ˈluːmɪnəs/","adj.","shining or bright"
"lurid","/ˈlʊrɪd/","adj.","shocking or sensational"
"maelstrom","/ˈmeɪlstrɒm/","n.","a whirlpool or chaos"
"magnanimous","/mæɡˈnænɪməs/","adj.","generous or noble"
"malediction","/ˌmæləˈdɪkʃn/","n.","a curse"
"malevolent","/məˈlevələnt/","adj.","evil or malicious"
"malleable","/ˈmæliəbl/","adj.","easily shaped or influenced"
"mandate","/ˈmændeɪt/","n.","an official order or command"
"manifest","/ˈmænɪfest/","adj. / v.","1. obvious or clear; 2. to show or display"
"manifold","/ˈmænɪfoʊld/","adj.","various or many"
"maudlin","/ˈmɔːdlɪn/","adj.","sentimental or tearful"
"maverick","/ˈmævərɪk/","n.","a nonconformist or rebel"
"mawkish","/ˈmɔːkɪʃ/","adj.","overly sentimental"
"maxim","/ˈmæksɪm/","n.","a saying or proverb"
"meager","/ˈmiːɡər/","adj.","scant or insufficient"
"medley","/ˈmedli/","n.","a mixture or combination"
"mendacious","/menˈdeɪʃəs/","adj.","lying or dishonest"
"mercurial","/mɜːrˈkjʊriəl/","adj.","temperamental or changeable"
"meritorious","/ˌmerɪˈtɔːriəs/","adj.","deserving praise or reward"
"metamorphosis","/ˌmetəˈmɔːrfəsɪs/","n.","a transformation or change"
"meticulous","/məˈtɪkjələs/","adj.","careful or precise"
"mitigate","/ˈmɪtɪɡeɪt/","v.","to reduce or alleviate"
"moderate","/ˈmɒdərət/","adj. / n.","1. not extreme"
